split,formula,rxn_id,frame_idx,n_frames,n_atoms,xi_index,energy_raw,energy_rel_first_raw,traj_barrier_raw,endpoint_barrier_raw,force_l2,force_rms
val,C3H6N2O,rxn0041,200,458,12,0.437636761487965,-8231.185535602284,2.019234268240325,4.140075767321832,4.01547402403412,0.33117470812883604,0.05519578468813934
val,C3H6N2O,rxn0041,225,458,12,0.4923413566739606,-8231.330186033938,1.8745838365866803,4.140075767321832,4.01547402403412,0.2248045735356845,0.037467428922614086
val,C3H6N2O,rxn0041,250,458,12,0.5470459518599562,-8233.064243523828,0.1405263466967881,4.140075767321832,4.01547402403412,0.28547215952198207,0.04757869325366368
val,C3H6N2O,rxn0041,275,458,12,0.6017505470459519,-8232.678927402947,0.5258424675776041,4.140075767321832,4.01547402403412,0.4715192910455032,0.07858654850758387
val,C3H6N2O,rxn0041,300,458,12,0.6564551422319475,-8232.073806065318,1.1309638052061928,4.140075767321832,4.01547402403412,0.6955888426469183,0.11593147377448638
val,C3H6N2O,rxn0041,325,458,12,0.7111597374179431,-8231.169065554288,2.035704316236661,4.140075767321832,4.01547402403412,0.9475390798604719,0.15792317997674532
val,C3H6N2O,rxn0041,350,458,12,0.7658643326039387,-8229.189206307097,4.015563563427349,4.140075767321832,4.01547402403412,0.11182020692484064,0.018636701154140106
val,C3H6N2O,rxn0041,375,458,12,0.8205689277899344,-8230.986011126915,2.2187587436092144,4.140075767321832,4.01547402403412,0.6379494932084218,0.10632491553473696
val,C3H6N2O,rxn0041,400,458,12,0.87527352297593,-8231.182721282346,2.0220485881782224,4.140075767321832,4.01547402403412,0.20598630524950057,0.03433105087491676
val,C3H6N2O,rxn0041,425,458,12,0.9299781181619255,-8231.325625026913,1.879144843611357,4.140075767321832,4.01547402403412,0.18948669567543666,0.03158111594590611
val,C3H6N2O,rxn0041,450,458,12,0.9846827133479212,-8233.068272633047,0.13649723747766984,4.140075767321832,4.01547402403412,0.23924260198354702,0.03987376699725784
val,C3H6N2O,rxn0041,457,458,12,1.0,-8231.324950147016,1.8798197235082625,4.140075767321832,4.01547402403412,0.1843053763078297,0.03071756271797161
val,C3H6N2O,rxn0131,0,1226,12,0.0,-8232.806304152087,0.0,2.7789266390846024,2.7441890849731863,0.11174088180316456,0.018623480300527427
val,C3H6N2O,rxn0131,25,1226,12,0.02040816326530612,-8231.30330273214,1.5030014199473953,2.7789266390846024,2.7441890849731863,2.072029600262364,0.34533826671039397
val,C3H6N2O,rxn0131,50,1226,12,0.04081632653061224,-8232.718333629904,0.08797052218324097,2.7789266390846024,2.7441890849731863,1.0094064637787192,0.16823441062978656
val,C3H6N2O,rxn0131,75,1226,12,0.061224489795918366,-8232.579810161631,0.22649399045621976,2.7789266390846024,2.7441890849731863,1.309631596109243,0.21827193268487385
val,C3H6N2O,rxn0131,100,1226,12,0.08163265306122448,-8232.523155631863,0.28314852022413106,2.7789266390846024,2.7441890849731863,1.4811312855137446,0.24685521425229082
val,C3H6N2O,rxn0131,125,1226,12,0.10204081632653061,-8232.433478233861,0.37282591822622635,2.7789266390846024,2.7441890849731863,1.511607426089394,0.251934571014899
val,C3H6N2O,rxn0131,150,1226,12,0.12244897959183673,-8230.057207877979,2.749096274108524,2.7789266390846024,2.7441890849731863,0.3840636427667638,0.06401060712779397
val,C3H6N2O,rxn0131,175,1226,12,0.14285714285714285,-8230.75697674135,2.0493274107375328,2.7789266390846024,2.7441890849731863,1.3817186021424914,0.2302864336904152
val,C3H6N2O,rxn0131,200,1226,12,0.16326530612244897,-8231.18267596023,1.6236281918572786,2.7789266390846024,2.7441890849731863,0.6557747025865688,0.10929578376442813
val,C3H6N2O,rxn0131,225,1226,12,0.1836734693877551,-8231.38629438664,1.4200097654465935,2.7789266390846024,2.7441890849731863,0.3382789791921557,0.056379829865359284
val,C3H6N2O,rxn0131,250,1226,12,0.20408163265306123,-8232.789564615096,0.016739536991735804,2.7789266390846024,2.7441890849731863,0.27956208379965974,0.046593680633276624
val,C3H6N2O,rxn0131,275,1226,12,0.22448979591836735,-8232.753740303317,0.052563848770660115,2.7789266390846024,2.7441890849731863,0.20063080141948042,0.033438466903246734
val,C3H6N2O,rxn0131,300,1226,12,0.24489795918367346,-8232.754225542114,0.05207860997325042,2.7789266390846024,2.7441890849731863,0.21124728453478644,0.03520788075579774
val,C3H6N2O,rxn0131,325,1226,12,0.2653061224489796,-8232.64725567548,0.1590484766074951,2.7789266390846024,2.7441890849731863,0.9058957745248659,0.15098262908747764
val,C3H6N2O,rxn0131,350,1226,12,0.2857142857142857,-8230.060621578436,2.7456825736517203,2.7789266390846024,2.7441890849731863,0.25470982442431295,0.04245163740405216
val,C3H6N2O,rxn0131,375,1226,12,0.30612244897959184,-8230.796438325084,2.009865827003523,2.7789266390846024,2.7441890849731863,1.3578086241037797,0.22630143735062994
val,C3H6N2O,rxn0131,400,1226,12,0.32653061224489793,-8231.227305412818,1.5789987392690819,2.7789266390846024,2.7441890849731863,0.599655766444861,0.09994262774081017
val,C3H6N2O,rxn0131,425,1226,12,0.3469387755102041,-8231.413742319148,1.3925618329394638,2.7789266390846024,2.7441890849731863,0.21350991142834666,0.035584985238057774
val,C3H6N2O,rxn0131,450,1226,12,0.3673469387755102,-8232.790055051431,0.016249100655841175,2.7789266390846024,2.7441890849731863,0.0877139697954442,0.014618994965907366
val,C3H6N2O,rxn0131,475,1226,12,0.3877551020408163,-8232.75427964888,0.052024503207576345,2.7789266390846024,2.7441890849731863,0.15564551347175656,0.025940918911959425
val,C3H6N2O,rxn0131,500,1226,12,0.40816326530612246,-8232.785543438704,0.020760713383424445,2.7789266390846024,2.7441890849731863,0.2358194276472643,0.03930323794121072
val,C3H6N2O,rxn0131,525,1226,12,0.42857142857142855,-8232.150485643151,0.6558185089361359,2.7789266390846024,2.7441890849731863,2.646836043600869,0.44113934060014487
val,C3H6N2O,rxn0131,550,1226,12,0.4489795918367347,-8230.061612831269,2.7446913208186743,2.7789266390846024,2.7441890849731863,0.14034166000356849,0.023390276667261414
val,C3H6N2O,rxn0131,575,1226,12,0.46938775510204084,-8230.76652047659,2.0397836754964374,2.7789266390846024,2.7441890849731863,1.3719377415299645,0.2286562902549941
val,C3H6N2O,rxn0131,600,1226,12,0.4897959183673469,-8231.242603584624,1.5637005674634565,2.7789266390846024,2.7441890849731863,0.580213333912434,0.09670222231873901
val,C3H6N2O,rxn0131,625,1226,12,0.5102040816326531,-8231.40275285233,1.4035512997579644,2.7789266390846024,2.7441890849731863,0.2529635643700863,0.04216059406168105
val,C3H6N2O,rxn0131,650,1226,12,0.5306122448979592,-8232.784791865364,0.02151228672300931,2.7789266390846024,2.7441890849731863,0.10388118837683884,0.01731353139613981
val,C3H6N2O,rxn0131,675,1226,12,0.5510204081632653,-8232.754157626985,0.0521465251022164,2.7789266390846024,2.7441890849731863,0.09553074120231632,0.015921790200386053
val,C3H6N2O,rxn0131,700,1226,12,0.5714285714285714,-8232.761875144366,0.04442900772119174,2.7789266390846024,2.7441890849731863,0.31210947854713167,0.05201824642452195
val,C3H6N2O,rxn0131,725,1226,12,0.5918367346938775,-8231.867724385576,0.9385797665108839,2.7789266390846024,2.7441890849731863,3.439097965461027,0.5731829942435045
val,C3H6N2O,rxn0131,750,1226,12,0.6122448979591837,-8230.061798757799,2.7445053942883533,2.7789266390846024,2.7441890849731863,0.1256279498949191,0.020937991649153182
val,C3H6N2O,rxn0131,775,1226,12,0.6326530612244898,-8230.762167272307,2.044136879780126,2.7789266390846024,2.7441890849731863,1.39694587662276,0.23282431277046
val,C3H6N2O,rxn0131,800,1226,12,0.6530612244897959,-8231.210524661652,1.595779490435234,2.7789266390846024,2.7441890849731863,0.6278451915783049,0.1046408652630508
val,C3H6N2O,rxn0131,825,1226,12,0.673469387755102,-8231.399934405157,1.4063697469300678,2.7789266390846024,2.7441890849731863,0.2570476183679689,0.04284126972799482
val,C3H6N2O,rxn0131,850,1226,12,0.6938775510204082,-8232.771244382677,0.035059769410509034,2.7789266390846024,2.7441890849731863,0.08879336415705454,0.014798894026175754
val,C3H6N2O,rxn0131,875,1226,12,0.7142857142857143,-8232.78166932064,0.02463483144674683,2.7789266390846024,2.7441890849731863,0.13595961988756194,0.02265993664792699
val,C3H6N2O,rxn0131,900,1226,12,0.7346938775510204,-8232.557123225304,0.24918092678308312,2.7789266390846024,2.7441890849731863,1.006418689102988,0.16773644818383135
val,C3H6N2O,rxn0131,925,1226,12,0.7551020408163265,-8231.44578434166,1.360519810426922,2.7789266390846024,2.7441890849731863,4.19373610053163,0.6989560167552716
val,C3H6N2O,rxn0131,950,1226,12,0.7755102040816326,-8230.061746508183,2.744557643904045,2.7789266390846024,2.7441890849731863,0.13489140540230926,0.022481900900384877
val,C3H6N2O,rxn0131,975,1226,12,0.7959183673469388,-8230.729303899336,2.0770002527515317,2.7789266390846024,2.7441890849731863,1.4186647381430888,0.23644412302384812
val,C3H6N2O,rxn0131,1000,1226,12,0.8163265306122449,-8231.195630454407,1.6106736976798857,2.7789266390846024,2.7441890849731863,0.645892032849884,0.10764867214164732
val,C3H6N2O,rxn0131,1025,1226,12,0.8367346938775511,-8231.405026008604,1.4012781434830686,2.7789266390846024,2.7441890849731863,0.2725459739323711,0.045424328988728516
val,C3H6N2O,rxn0131,1050,1226,12,0.8571428571428571,-8232.753267268883,0.05303688320418587,2.7789266390846024,2.7441890849731863,0.06460372596194852,0.010767287660324754
val,C3H6N2O,rxn0131,1075,1226,12,0.8775510204081632,-8232.78185061718,0.024453534906569985,2.7789266390846024,2.7441890849731863,0.24614423638472213,0.04102403939745369
val,C3H6N2O,rxn0131,1100,1226,12,0.8979591836734694,-8232.431834689545,0.37446946254203795,2.7789266390846024,2.7441890849731863,1.60188600475758,0.26698100079293
val,C3H6N2O,rxn0131,1125,1226,12,0.9183673469387755,-8231.288162110694,1.5181420413937303,2.7789266390846024,2.7441890849731863,4.405735192643055,0.7342891987738426
val,C3H6N2O,rxn0131,1150,1226,12,0.9387755102040817,-8230.061990280514,2.7443138715734676,2.7789266390846024,2.7441890849731863,0.08251912601009896,0.013753187668349825
val,C3H6N2O,rxn0131,1175,1226,12,0.9591836734693877,-8230.733997432424,2.0723067196631746,2.7789266390846024,2.7441890849731863,1.426239444679984,0.23770657411333068
val,C3H6N2O,rxn0131,1200,1226,12,0.9795918367346939,-8231.194945099785,1.6113590523018502,2.7789266390846024,2.7441890849731863,0.6510456074625551,0.10850760124375919
val,C3H6N2O,rxn0131,1225,1226,12,1.0,-8231.38990995983,1.4163941922579397,2.7789266390846024,2.7441890849731863,0.2754496116161774,0.045908268602696235
val,C3H6N2O,rxn0132,0,378,12,0.0,-8232.806304152087,0.0,2.251729978896037,2.1708188821539807,0.11174088180316456,0.018623480300527427
val,C3H6N2O,rxn0132,25,378,12,0.06631299734748011,-8231.63826736188,1.1680367902081343,2.251729978896037,2.1708188821539807,3.4670952506505786,0.577849208441763
val,C3H6N2O,rxn0132,50,378,12,0.13262599469496023,-8232.629363953873,0.1769401982146519,2.251729978896037,2.1708188821539807,1.30011794187676,0.2166863236461267
val,C3H6N2O,rxn0132,75,378,12,0.1989389920424403,-8232.341633661832,0.4646704902552301,2.251729978896037,2.1708188821539807,1.4797097598926956,0.24661829331544924
val,C3H6N2O,rxn0132,100,378,12,0.26525198938992045,-8231.954908005906,0.8513961461812869,2.251729978896037,2.1708188821539807,1.2620159558302644,0.2103359926383774
val,C3H6N2O,rxn0132,125,378,12,0.33156498673740054,-8231.222920656934,1.5833834951536119,2.251729978896037,2.1708188821539807,1.7262111022350626,0.28770185037251045
val,C3H6N2O,rxn0132,150,378,12,0.3978779840848806,-8230.634447422828,2.1718567292591615,2.251729978896037,2.1708188821539807,0.10248220072203564,0.017080366787005936
val,C3H6N2O,rxn0132,175,378,12,0.46419098143236076,-8231.130448464519,1.6758556875684008,2.251729978896037,2.1708188821539807,0.8461581844615155,0.14102636407691926
val,C3H6N2O,rxn0132,200,378,12,0.5305039787798409,-8231.62209578578,1.184208366306848,2.251729978896037,2.1708188821539807,0.6876950125367913,0.11461583542279855
val,C3H6N2O,rxn0132,225,378,12,0.596816976127321,-8231.961295051413,0.8450091006743605,2.251729978896037,2.1708188821539807,0.4578312047846014,0.07630520079743357
val,C3H6N2O,rxn0132,250,378,12,0.6631299734748011,-8232.73749290397,0.06881124811661721,2.251729978896037,2.1708188821539807,0.2835083739741076,0.047251395662351266
val,C3H6N2O,rxn0132,275,378,12,0.7294429708222812,-8232.52942038007,0.2768837720177544,2.251729978896037,2.1708188821539807,0.5788300302073837,0.09647167170123062
val,C3H6N2O,rxn0132,300,378,12,0.7957559681697612,-8232.145508433812,0.6607957182750397,2.251729978896037,2.1708188821539807,0.9217287959874735,0.15362146599791224
val,C3H6N2O,rxn0132,325,378,12,0.8620689655172413,-8231.336657388565,1.469646763522178,2.251729978896037,2.1708188821539807,1.6124208688527193,0.2687368114754532
val,C3H6N2O,rxn0132,350,378,12,0.9283819628647215,-8230.635460268848,2.170843883239286,2.251729978896037,2.1708188821539807,0.04283843190171172,0.007139738650285286
val,C3H6N2O,rxn0132,375,378,12,0.9946949602122016,-8231.119424717202,1.6868794348847587,2.251729978896037,2.1708188821539807,0.8454728362890024,0.1409121393815004
val,C3H6N2O,rxn0132,377,378,12,1.0,-8231.977630830594,0.8286733214936248,2.251729978896037,2.1708188821539807,0.33057103062734955,0.05509517177122493
val,C3H6N2O,rxn0133,0,1914,12,0.0,-8232.806304152087,0.0,5.495254724861297,4.69246199906047,0.11174088180316456,0.018623480300527427
val,C3H6N2O,rxn0133,25,1914,12,0.013068478829064296,-8231.283219535735,1.5230846163522074,5.495254724861297,4.69246199906047,6.164684905427261,1.027447484237877
val,C3H6N2O,rxn0133,50,1914,12,0.026136957658128592,-8232.60934130906,0.19696284302699496,5.495254724861297,4.69246199906047,1.800320225259785,0.3000533708766308
val,C3H6N2O,rxn0133,75,1914,12,0.03920543648719289,-8231.786897106842,1.0194070452453161,5.495254724861297,4.69246199906047,4.232596349888337,0.7054327249813894
val,C3H6N2O,rxn0133,100,1914,12,0.052273915316257184,-8230.671356516945,2.134947635142453,5.495254724861297,4.69246199906047,5.839562292281125,0.9732603820468543
val,C3H6N2O,rxn0133,125,1914,12,0.06534239414532149,-8228.801255649649,4.0050485024385125,5.495254724861297,4.69246199906047,3.8101136331743732,0.6350189388623955
val,C3H6N2O,rxn0133,150,1914,12,0.07841087297438579,-8228.09842728266,4.7078768694264,5.495254724861297,4.69246199906047,0.6841717108931537,0.11402861848219227
val,C3H6N2O,rxn0133,175,1914,12,0.09147935180345008,-8230.713953145007,2.0923510070806515,5.495254724861297,4.69246199906047,3.299274123907289,0.5498790206512149
val,C3H6N2O,rxn0133,200,1914,12,0.10454783063251437,-8231.831155718142,0.9751484339449235,5.495254724861297,4.69246199906047,1.9254651265788902,0.32091085442981504
val,C3H6N2O,rxn0133,225,1914,12,0.11761630946157867,-8232.087789422247,0.7185147298405354,5.495254724861297,4.69246199906047,0.8988504075406006,0.14980840125676678
val,C3H6N2O,rxn0133,250,1914,12,0.13068478829064298,-8232.68549307964,0.12081107244739542,5.495254724861297,4.69246199906047,0.47022086876067953,0.07837014479344659
val,C3H6N2O,rxn0133,275,1914,12,0.14375326711970726,-8232.326603458858,0.47970069322946074,5.495254724861297,4.69246199906047,0.9012641063913003,0.15021068439855004
val,C3H6N2O,rxn0133,300,1914,12,0.15682174594877157,-8232.07277134216,0.7335328099270555,5.495254724861297,4.69246199906047,1.0867297450549374,0.1811216241758229
val,C3H6N2O,rxn0133,325,1914,12,0.16989022477783586,-8230.341313253202,2.4649908988849347,5.495254724861297,4.69246199906047,5.453646864779188,0.9089411441298646
val,C3H6N2O,rxn0133,350,1914,12,0.18295870360690017,-8228.101779156046,4.704524996041073,5.495254724861297,4.69246199906047,0.5005909263390305,0.08343182105650508
val,C3H6N2O,rxn0133,375,1914,12,0.19602718243596445,-8231.76722105536,1.0390830967280635,5.495254724861297,4.69246199906047,1.6601018014473357,0.27668363357455594
val,C3H6N2O,rxn0133,400,1914,12,0.20909566126502874,-8232.100754632429,0.7055495196582342,5.495254724861297,4.69246199906047,0.2840452155519342,0.0473408692586557
val,C3H6N2O,rxn0133,425,1914,12,0.22216414009409305,-8232.145097066174,0.661207085913702,5.495254724861297,4.69246199906047,0.2752390785715296,0.04587317976192161
val,C3H6N2O,rxn0133,450,1914,12,0.23523261892315733,-8232.709129427889,0.09717472419833939,5.495254724861297,4.69246199906047,0.47442686066939416,0.07907114344489903
val,C3H6N2O,rxn0133,475,1914,12,0.24830109775222164,-8232.415620567112,0.39068358497570443,5.495254724861297,4.69246199906047,0.7656295111443894,0.12760491852406491
val,C3H6N2O,rxn0133,500,1914,12,0.26136957658128596,-8232.16780278426,0.6385013678263931,5.495254724861297,4.69246199906047,1.19166864281947,0.1986114404699117
val,C3H6N2O,rxn0133,525,1914,12,0.2744380554103502,-8230.201804503387,2.604499648699857,5.495254724861297,4.69246199906047,5.239989431670155,0.873331571945026
val,C3H6N2O,rxn0133,550,1914,12,0.2875065342394145,-8228.095086474428,4.711217677659079,5.495254724861297,4.69246199906047,0.406812845339536,0.06780214088992266
val,C3H6N2O,rxn0133,575,1914,12,0.30057501306847884,-8231.690382317938,1.1159218341490487,5.495254724861297,4.69246199906047,1.739047234603943,0.2898412057673238
val,C3H6N2O,rxn0133,600,1914,12,0.31364349189754315,-8232.142536519048,0.6637676330392424,5.495254724861297,4.69246199906047,0.11412688126145468,0.019021146876909114
val,C3H6N2O,rxn0133,625,1914,12,0.3267119707266074,-8232.149403179412,0.6569009726754302,5.495254724861297,4.69246199906047,0.1354333139369933,0.022572218989498884
val,C3H6N2O,rxn0133,650,1914,12,0.3397804495556717,-8232.732603100787,0.07370105130030424,5.495254724861297,4.69246199906047,0.8015606722805658,0.1335934453800943
val,C3H6N2O,rxn0133,675,1914,12,0.352848928384736,-8232.519460960539,0.28684319154854165,5.495254724861297,4.69246199906047,0.6793213890156912,0.11322023150261519
val,C3H6N2O,rxn0133,700,1914,12,0.36591740721380034,-8232.124211767281,0.6820923848063103,5.495254724861297,4.69246199906047,2.031068268196513,0.3385113780327521
val,C3H6N2O,rxn0133,725,1914,12,0.3789858860428646,-8229.915232502606,2.8910716494810913,5.495254724861297,4.69246199906047,5.076554785538177,0.8460924642563629
val,C3H6N2O,rxn0133,750,1914,12,0.3920543648719289,-8228.534913854295,4.271390297792095,5.495254724861297,4.69246199906047,3.8193103893915326,0.6365517315652554
val,C3H6N2O,rxn0133,775,1914,12,0.4051228437009932,-8231.653701139832,1.1526030122549855,5.495254724861297,4.69246199906047,2.702537231121447,0.4504228718535745
val,C3H6N2O,rxn0133,800,1914,12,0.4181913225300575,-8232.069304672506,0.7369994795808452,5.495254724861297,4.69246199906047,1.1883186978761098,0.198053116312685
val,C3H6N2O,rxn0133,825,1914,12,0.4312598013591218,-8232.110405982716,0.6958981693715032,5.495254724861297,4.69246199906047,0.620740740009586,0.10345679000159767
val,C3H6N2O,rxn0133,850,1914,12,0.4443282801881861,-8232.647818321118,0.15848583096885704,5.495254724861297,4.69246199906047,1.2637532984843982,0.21062554974739972
val,C3H6N2O,rxn0133,875,1914,12,0.4573967590172504,-8232.23364863594,0.5726555161472788,5.495254724861297,4.69246199906047,1.8577562133164334,0.3096260355527389
val,C3H6N2O,rxn0133,900,1914,12,0.47046523784631467,-8231.848906794954,0.9573973571332317,5.495254724861297,4.69246199906047,3.8338182017839264,0.638969700297321
val,C3H6N2O,rxn0133,925,1914,12,0.483533716675379,-8230.817283958482,1.989020193605029,5.495254724861297,4.69246199906047,5.259772667117714,0.8766287778529523
val,C3H6N2O,rxn0133,950,1914,12,0.4966021955044433,-8227.428084755562,5.37821939652531,5.495254724861297,4.69246199906047,2.743242054128666,0.4572070090214443
val,C3H6N2O,rxn0133,975,1914,12,0.5096706743335075,-8231.91623765665,0.8900664954380773,5.495254724861297,4.69246199906047,1.6577039326161325,0.2762839887693554
val,C3H6N2O,rxn0133,1000,1914,12,0.5227391531625719,-8232.11729852342,0.689005628666564,5.495254724861297,4.69246199906047,0.7327501894698442,0.12212503157830736
val,C3H6N2O,rxn0133,1025,1914,12,0.5358076319916362,-8232.147265171505,0.6590389805824088,5.495254724861297,4.69246199906047,0.4012127076248104,0.06686878460413506
val,C3H6N2O,rxn0133,1050,1914,12,0.5488761108207004,-8232.734980666171,0.07132348591585469,5.495254724861297,4.69246199906047,0.5235975843981114,0.0872662640663519
val,C3H6N2O,rxn0133,1075,1914,12,0.5619445896497648,-8232.554515923848,0.25178822823909286,5.495254724861297,4.69246199906047,0.5593823950196172,0.0932303991699362
val,C3H6N2O,rxn0133,1100,1914,12,0.575013068478829,-8232.271860812749,0.5344433393383952,5.495254724861297,4.69246199906047,1.0284953389373968,0.17141588982289946
val,C3H6N2O,rxn0133,1125,1914,12,0.5880815473078934,-8229.888576994152,2.9177271579355875,5.495254724861297,4.69246199906047,5.283533635382574,0.880588939230429
val,C3H6N2O,rxn0133,1150,1914,12,0.6011500261369577,-8228.098525773374,4.707778378713556,5.495254724861297,4.69246199906047,0.31119969841236916,0.05186661640206153
val,C3H6N2O,rxn0133,1175,1914,12,0.6142185049660219,-8231.399847256313,1.4064568957746815,5.495254724861297,4.69246199906047,2.5546092572960837,0.42576820954934724
val,C3H6N2O,rxn0133,1200,1914,12,0.6272869837950863,-8232.145773432467,0.6605307196205104,5.495254724861297,4.69246199906047,0.24125310752452897,0.04020885125408816
val,C3H6N2O,rxn0133,1225,1914,12,0.6403554626241506,-8232.150236682506,0.6560674695811031,5.495254724861297,4.69246199906047,0.14643245976618446,0.024405409961030744
val,C3H6N2O,rxn0133,1250,1914,12,0.6534239414532148,-8232.743620292582,0.06268385950534139,5.495254724861297,4.69246199906047,0.3004918132904385,0.050081968881739755
val,C3H6N2O,rxn0133,1275,1914,12,0.6664924202822792,-8232.559583286169,0.24672086591817788,5.495254724861297,4.69246199906047,0.47152086584057845,0.07858681097342976
val,C3H6N2O,rxn0133,1300,1914,12,0.6795608991113434,-8232.154638764589,0.6516653874987242,5.495254724861297,4.69246199906047,1.1889523510530393,0.19815872517550653
val,C3H6N2O,rxn0133,1325,1914,12,0.6926293779404077,-8229.554604802817,3.251699349269984,5.495254724861297,4.69246199906047,4.953113095980119,0.8255188493300198
val,C3H6N2O,rxn0133,1350,1914,12,0.705697856769472,-8228.109729933132,4.696574218954993,5.495254724861297,4.69246199906047,0.26928335313928786,0.04488055885654797
val,C3H6N2O,rxn0133,1375,1914,12,0.7187663355985363,-8230.708103911864,2.0982002402233775,5.495254724861297,4.69246199906047,3.8422847327675353,0.6403807887945893
val,C3H6N2O,rxn0133,1400,1914,12,0.7318348144276007,-8232.150000681204,0.6563034708833584,5.495254724861297,4.69246199906047,0.26237091337964913,0.043728485563274855
val,C3H6N2O,rxn0133,1425,1914,12,0.7449032932566649,-8232.1502749803,0.6560291717869404,5.495254724861297,4.69246199906047,0.10585652658538017,0.017642754430896693
val,C3H6N2O,rxn0133,1450,1914,12,0.7579717720857292,-8232.740596646143,0.06570750594437413,5.495254724861297,4.69246199906047,0.3170092854917443,0.05283488091529071
val,C3H6N2O,rxn0133,1475,1914,12,0.7710402509147936,-8232.552413103474,0.2538910486127861,5.495254724861297,4.69246199906047,0.511473425987183,0.08524557099786384
val,C3H6N2O,rxn0133,1500,1914,12,0.7841087297438578,-8231.766186145258,1.0401180068292888,5.495254724861297,4.69246199906047,2.18696221845882,0.3644937030764701
val,C3H6N2O,rxn0133,1525,1914,12,0.7971772085729221,-8229.330494471542,3.4758096805453533,5.495254724861297,4.69246199906047,4.682778276003883,0.780463046000647
val,C3H6N2O,rxn0133,1550,1914,12,0.8102456874019864,-8228.113917581573,4.692386570513918,5.495254724861297,4.69246199906047,0.33293158997528666,0.05548859832921445
val,C3H6N2O,rxn0133,1575,1914,12,0.8233141662310507,-8229.517481499253,3.2888226528339146,5.495254724861297,4.69246199906047,4.416943277808893,0.7361572129681488
val,C3H6N2O,rxn0133,1600,1914,12,0.836382645060115,-8232.120767548817,0.6855366032705206,5.495254724861297,4.69246199906047,0.33041445347498327,0.05506907557916388
val,C3H6N2O,rxn0133,1625,1914,12,0.8494511238891793,-8232.148448544533,0.6578556075546658,5.495254724861297,4.69246199906047,0.04888023765433357,0.008146706275722261
val,C3H6N2O,rxn0133,1650,1914,12,0.8625196027182436,-8232.742900808704,0.0634033433834702,5.495254724861297,4.69246199906047,0.3178607263372099,0.05297678772286832
val,C3H6N2O,rxn0133,1675,1914,12,0.8755880815473079,-8232.45956658465,0.3467375674372306,5.495254724861297,4.69246199906047,0.673056286524983,0.11217604775416383
val,C3H6N2O,rxn0133,1700,1914,12,0.8886565603763722,-8231.394179303083,1.4121248490046128,5.495254724861297,4.69246199906047,3.440734983046583,0.5734558305077638
val,C3H6N2O,rxn0133,1725,1914,12,0.9017250392054365,-8229.092425784698,3.713878367389043,5.495254724861297,4.69246199906047,4.331309463767185,0.7218849106278641
val,C3H6N2O,rxn0133,1750,1914,12,0.9147935180345008,-8228.111988484241,4.69431566784624,5.495254724861297,4.69246199906047,0.17659299444796556,0.02943216574132759
val,C3H6N2O,rxn0133,1775,1914,12,0.9278619968635651,-8229.26120746804,3.5450966840471665,5.495254724861297,4.69246199906047,3.971786039965627,0.6619643399942712
val,C3H6N2O,rxn0133,1800,1914,12,0.9409304756926293,-8231.895587207857,0.9107169442304439,5.495254724861297,4.69246199906047,0.9847893221476143,0.16413155369126906
val,C3H6N2O,rxn0133,1825,1914,12,0.9539989545216937,-8232.148662694575,0.6576414575119998,5.495254724861297,4.69246199906047,0.055615357507787753,0.00926922625129796
val,C3H6N2O,rxn0133,1850,1914,12,0.967067433350758,-8232.732391088932,0.07391306315548718,5.495254724861297,4.69246199906047,0.3320711708416555,0.055345195140275916
val,C3H6N2O,rxn0133,1875,1914,12,0.9801359121798223,-8232.367040858404,0.4392632936833252,5.495254724861297,4.69246199906047,0.7747285844035975,0.12912143073393292
val,C3H6N2O,rxn0133,1900,1914,12,0.9932043910088866,-8231.188521417303,1.6177827347837592,5.495254724861297,4.69246199906047,3.9126990286135133,0.6521165047689189
val,C3H6N2O,rxn0133,1913,1914,12,1.0,-8232.149108147714,0.6571960043729632,5.495254724861297,4.69246199906047,0.0369225867598624,0.006153764459977067
val,C3H6N2O,rxn0134,0,2458,12,0.0,-8232.806304152087,0.0,4.6746335470015765,4.2823745070745645,0.11174088180316456,0.018623480300527427
val,C3H6N2O,rxn0134,25,2458,12,0.010175010175010175,-8229.939114500747,2.8671896513405954,4.6746335470015765,4.2823745070745645,3.883824173042236,0.6473040288403726
val,C3H6N2O,rxn0134,50,2458,12,0.02035002035002035,-8232.30146569245,0.5048384596375399,4.6746335470015765,4.2823745070745645,2.5035572972574345,0.4172595495429058
val,C3H6N2O,rxn0134,75,2458,12,0.030525030525030524,-8231.792492759663,1.0138113924240315,4.6746335470015765,4.2823745070745645,2.818396799069441,0.46973279984490685
val,C3H6N2O,rxn0134,100,2458,12,0.0407000407000407,-8231.976359238879,0.8299449132082373,4.6746335470015765,4.2823745070745645,1.6077988067962046,0.26796646779936745
val,C3H6N2O,rxn0134,125,2458,12,0.05087505087505088,-8231.988249751588,0.8180544004990224,4.6746335470015765,4.2823745070745645,1.614344916746561,0.2690574861244268
val,C3H6N2O,rxn0134,150,2458,12,0.06105006105006105,-8228.48865303155,4.317651120536539,4.6746335470015765,4.2823745070745645,0.9730182809746614,0.16216971349577688
val,C3H6N2O,rxn0134,175,2458,12,0.07122507122507123,-8229.79647790799,3.0098262440969847,4.6746335470015765,4.2823745070745645,0.9336026713692958,0.15560044522821595
